0.000125	0.49835002035445825
0.000375	1.5100506512732437
0.000625	2.5419648068662166
0.000875	3.594353937897367
0.001125	4.667484883892529
0.001375	5.761627953830904
0.001625	6.877054927853293
0.001875	8.014036986445126
0.002125	9.172842573871385
0.002375	10.353735202940463
0.002625	11.556971208449738
0.002875	12.78279745691981
0.003125	14.031449020452829
0.003375	15.30314682275491
0.003625	16.598095265539516
0.003875	17.91647984368098
0.004125	19.2584647576096
0.004375	20.624190531536755
0.004625	22.013771646164116
0.004875	23.427294194570788
0.005125	24.864813569979994
0.005375	26.326352194087452
0.005625	27.811897294583833
0.005875	29.32139874042426
0.006125	30.854766943289693
0.006375	32.411870833547766
0.006625	33.9925359188538
0.006875	35.59654243333865
0.007125	37.22362358510763
0.007375	38.873463909524126
0.007625	40.545697735476814
0.007875	42.239907771525395
0.008125	43.95562381849493
0.008375	45.692321614735896
0.008625	47.44942181989536
0.008875	49.22628914264742
0.009125	51.02223161741662
0.009375	52.83650003469164
0.009625	54.66828752907435
0.009875	56.51672932873899
0.010125	58.38090266949243
0.010375	60.259826876127825
0.010625	62.15246361325442
0.010875	64.05771730726623
0.011125	65.97443574058312
0.011375	67.90141081876283
0.011625	69.83737951054157
0.011875	71.78102496031647
0.012125	73.7309777720379
0.012375	75.68581746293373
0.012625	77.64407408494455
0.012875	79.6042300112084
0.013125	81.56472188440003
0.013375	83.523942723202
0.013625	85.48024418266745
0.013875	87.43193896372746
0.014125	89.37730336659999
0.014375	91.31457998237875
0.014625	93.24198051661345
0.014875	95.15768873824715
0.015125	97.05986354684609
0.015375	98.94664215065038
0.015625	100.81614334758599
0.015875	102.66647090101536
0.016125	104.49571700166406
0.016375	106.30196580684691
0.016625	108.0832970478292
0.016875	109.83778969589886
0.017125	111.56352567749295
0.017375	113.25859362852059
0.017625	114.92109267785054
0.017875	116.54913624979169
0.018125	118.14085587528184
0.018375	119.69440500142362
0.018625	121.20796278895664
0.018875	122.67973788724312
0.019125	124.1079721763586
0.019375	125.49094446593094
0.019625	126.8269741404527
0.019875	128.1144247409048
0.020125	129.35170747267628
0.020375	130.5372846299413
0.020625	131.66967292686212
0.020875	132.74744672622685
0.021125	133.76924115639451
0.021375	134.73375510772038
0.021625	135.639754099956
0.021875	136.48607301246966
0.022125	137.2716186695104
0.022375	137.9953722731394
0.022625	138.65639167687598
0.022875	139.25381349355442
0.023125	139.7868550313521
0.023375	140.25481605243698
0.023625	140.6570803491871
0.023875	140.9931171334518
0.024125	141.26248223486147
0.024375	141.46481910473773
0.024625	141.599859622714
0.024875	141.66742470374288
0.025125	141.66742470374288
0.025375	141.599859622714
0.025625	141.46481910473773
0.025875	141.26248223486147
0.026125	140.9931171334518
0.026375	140.6570803491871
0.026625	140.25481605243698
0.026875	139.7868550313521
0.027125	139.25381349355442
0.027375	138.656391676876
0.027625	137.99537227313942
0.027875	137.27161866951042
0.028125	136.48607301246966
0.028375	135.639754099956
0.028625	134.73375510772038
0.028875	133.76924115639451
0.029125	132.74744672622685
0.029375	131.66967292686212
0.029625	130.5372846299413
0.029875	129.35170747267628
0.030125	128.1144247409048
0.030375	126.82697414045273
0.030625	125.49094446593098
0.030875	124.10797217635863
0.031125	122.67973788724315
0.031375	121.20796278895666
0.031625	119.69440500142363
0.031875	118.1408558752819
0.032125	116.54913624979169
0.032375	114.92109267785054
0.032625	113.25859362852059
0.032875	111.56352567749295
0.033125	109.83778969589886
0.033375	108.0832970478292
0.033625	106.30196580684691
0.033875	104.49571700166406
0.034125	102.66647090101536
0.034375	100.81614334758599
0.034625	98.94664215065038
0.034875	97.05986354684609
0.035125	95.15768873824715
0.035375	93.24198051661345
0.035625	91.31457998237875
0.035875	89.37730336659999
0.036125	87.4319389637275
0.036375	85.48024418266752
0.036625	83.52394272320203
0.036875	81.56472188440007
0.037125	79.60423001120844
0.037375	77.64407408494458
0.037625	75.68581746293376
0.037875	73.73097777203792
0.038125	71.78102496031649
0.038375	69.83737951054157
0.038625	67.90141081876284
0.038875	65.97443574058313
0.039125	64.05771730726627
0.039375	62.152463613254454
0.039625	60.259826876127846
0.039875	58.380902669492464
0.040125	56.51672932873903
0.040375	54.66828752907437
0.040625	52.83650003469164
0.040875	51.02223161741662
0.041125	49.22628914264742
0.041375	47.44942181989536
0.041625	45.692321614735896
0.041875	43.95562381849493
0.042125	42.239907771525395
0.042375	40.545697735476814
0.042625	38.873463909524126
0.042875	37.22362358510763
0.043125	35.59654243333865
0.043375	33.9925359188538
0.043625	32.411870833547766
0.043875	30.854766943289693
0.044125	29.32139874042429
0.044375	27.811897294583876
0.044625	26.326352194087473
0.044875	24.86481356998002
0.045125	23.427294194570806
0.045375	22.01377164616413
0.045625	20.624190531536755
0.045875	19.25846475760962
0.046125	17.91647984368098
0.046375	16.59809526553953
0.046625	15.30314682275491
0.046875	14.031449020452849
0.047125	12.782797456919829
0.047375	11.556971208449758
0.047625	10.353735202940479
0.047875	9.172842573871385
0.048125	8.014036986445126
0.048375	6.877054927853293
0.048625	5.761627953830904
0.048875	4.667484883892529
0.049125	3.594353937897367
0.049375	2.5419648068662166
0.049625	1.5100506512732437
0.049875	0.49835002035445825
